ID_Agente,ID_Caso,Agente,Atributo,Género,Calidad,Labor,Relación_crímenes,Conteo_mínimo,Tipo_Institución,Doble_Atributo,RCDA,Proceso,
IDA7511,3469,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3469B,1,null,,,,
IDA7512,3469,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"3469D, 3469E",1,null,,,,
IDA7513,3469,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3469B,1,null,,,,
IDA7514,3470,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3470A, 3470B",,null,,,,
IDA7515,3470,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3470A,,null,,,,
IDA7516,3470,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3470B,1,null,,,,
IDA7517,3471,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3471A,,null,,,,
IDA7518,3471,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3471A,,null,,,,
IDA7519,3472,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3472A,,null,,,,
IDA7520,3472,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3472A,,null,,,,
IDA7521,3472,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3472A,,null,,,,
IDA7522,3472,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3472A,,null,,,,
IDA7523,3472,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3472A,1,null,,,,
IDA7524,3473,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3473A,,null,,,,
IDA7525,3473,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3473A,1,null,,,,
IDA7526,3474,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3474A,,null,,1,,
IDA7527,3474,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,3474B,,null,,1,,
IDA7528,3474,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3474B,,null,,1,,
IDA7529,3475,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3475A,,null,,,,
IDA7530,3475,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3475A,1,null,,,,
IDA7531,3476,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3476A,,null,,,,
IDA7532,3476,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3476A,,null,,,,
IDA7533,3477,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3477A,,null,,,,
IDA7534,3477,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3477A,,null,,,,
IDA7535,3477,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3477A,,null,,,,
IDA7536,3478,Población Indígena Completa,Perpetrador,null,null,null,3478A,,null,,,,
IDA7537,3478,Institución,Víctima,null,null,null,3478A,,La autoridad,,,,
IDA7538,3479,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3479A,,null,,,,
IDA7539,3479,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3479A,,null,,,,
IDA7540,3479,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3479A,1,null,,,,
IDA7541,3480,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3480A,,null,,,,
IDA7542,3480,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3480A,,null,,,,
IDA7543,3481,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3481A,,null,,1,,
IDA7544,3481,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3481A,,null,,1,,
IDA7545,3481,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"3481B, 3481C",,null,,1,,
IDA7546,3481,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"3481B, 3481C",,null,,1,,
IDA7547,3482,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3482A,,null,,,,
IDA7548,3482,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3482A,,null,,,,
IDA7549,3482,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3482A,1,null,,,,
IDA7550,3484,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3484A, 3484B, 3484C",,null,,,,
IDA7551,3484,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3484A,,null,,,,
IDA7552,3484,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3484B,,null,,,,
IDA7553,3485,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3485A,,null,,,,
IDA7554,3485,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3485A,,null,,,,
IDA7555,3486,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3486A, 3486B",,null,,,,
IDA7556,3486,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"3486A, 3486B",,null,,,,
IDA7557,3486,Institución,Víctima,null,null,null,"3486A, 3486B",,La justicia/jueces,,,,
IDA7558,3487,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3487A,,null,,,,
IDA7559,3487,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3487A,,null,,,,
IDA7560,3487,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3487A,,null,,,,
IDA7561,3487,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3487A,,null,,,,
IDA7562,3488,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3488A,,null,,,,
IDA7563,3488,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3488A,,null,,,,
IDA7564,3489,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3489A,,null,,,,
IDA7565,3489,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3489A,1,null,,,,
IDA7566,3490,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3490A,,null,,,,
IDA7567,3490,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3490A,,null,,,,
IDA7568,3490,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3490A,,null,,,,
IDA7569,3491,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,3491A,,null,,,,
IDA7570,3491,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3491A,,null,,,,
IDA7571,3492,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3492A,,null,,,,
IDA7572,3492,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3492A,,null,,,,
IDA7573,3493,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3493A, 3493B, 3493C, 3493D",,null,,,,
IDA7574,3493,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"3493A, 3493C, 3493D",1,null,,,,
IDA7575,3494,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3494A,,null,,,,
IDA7576,3494,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3494A,,null,,,,
IDA7577,3494,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3494A,,null,,,,
IDA7578,3495,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3495A,,null,,,,
IDA7579,3495,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3495A,1,null,,,,
IDA7580,3496,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3496A,,null,,,,
IDA7581,3496,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3496A,,null,,,,
IDA7582,3496,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3496A,1,null,,,,
IDA7583,3497,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3497A,,null,,,,
IDA7584,3497,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3497A,,null,,,,
IDA7585,3498,Persona,Perpetrador,Hombre,Indígenas,Sin especificar,3498A,,null,,,,
IDA7586,3498,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3498A,,null,,,,
IDA7587,3499,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3499A,,null,,,,
IDA7588,3499,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3499A,1,null,,,,
IDA7589,3500,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3500A, 3500B",,null,,,,
IDA7590,3500,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3500A,,null,,,,
IDA7591,3500,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3500B,,null,,,,
IDA7592,3501,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3501A,,null,,,,
IDA7593,3501,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3501A,,null,,,,
IDA7594,3502,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3502A, 3502B",,null,,,,
IDA7595,3502,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"3502A, 3502B",1,null,,,,
IDA7596,3503,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3503A, 3503B",,null,,,,
IDA7597,3503,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3503B,,null,,,,
IDA7598,3504,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3504A,,null,,,,
IDA7599,3504,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3504A,,null,,,,
IDA7600,3504,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3504A,1,null,,,,
IDA7601,3505,Persona,Perpetrador,Hombre,Indígenas,Sin especificar,3505A,,null,,,,
IDA7602,3505,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3505A,1,null,,,,
IDA7603,3506,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3506A,,null,,,,
IDA7604,3506,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3506A,,null,,,,
IDA7605,3507,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3507A,,null,,,,
IDA7606,3507,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3507A,,null,,,,
IDA7607,3508,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3508A, 3508B, 3508C",1,null,,,,
IDA7608,3508,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3508A,1,null,,,,
IDA7609,3508,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,"3508B, 3508C",1,null,,,,
IDA7610,3510,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3510A,,null,,,,
IDA7611,3510,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3510A,,null,,,,
IDA7612,3510,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3510A,,null,,,,
IDA7613,3510,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3510A,,null,,,,
IDA7614,3510,Persona,Víctima,Hombre,Sin especificar,Fuerza armada,3510A,,null,,,,
IDA7615,3510,Población Indígena Completa,Perpetrador,null,null,null,3510B,,null,,,,
IDA7616,3511,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3511A, 3511B, 3511C",,null,,,,
IDA7617,3511,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3511A,,null,,,,
IDA7618,3511,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3511B,1,null,,,,
IDA7619,3512,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3512A,,null,,,,
IDA7620,3512,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3512A,,null,,,,
IDA7621,3512,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3512A,,null,,,,
IDA7622,3512,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3512A,,null,,,,
IDA7623,3513,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3513A,,null,,,,
IDA7624,3513,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3513A,,null,,,,
IDA7625,3514,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3514A, 3514B",,null,,,,
IDA7626,3514,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"3514A, 3514B",,null,,,,
IDA7627,3515,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,3515A,,null,,,,
IDA7628,3516,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3516A,,null,,,,
IDA7629,3516,Persona,Cómplice,Hombre,Sin especificar,Sin especificar,3516A,,null,,,,
IDA7630,3516,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3516A,,null,,,,
IDA7631,3517,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3517A,,null,,,,
IDA7632,3517,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3517A,,null,,,,
IDA7633,3517,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3517A,,null,,,,
IDA7634,3518,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3518A,,null,,,,
IDA7635,3518,Persona,Cómplice,Hombre,Sin especificar,Sin especificar,3518A,,null,,,,
IDA7636,3518,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3518A,,null,,,,
IDA7637,3519,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3519A, 3519B, 3519C",,null,,,,
IDA7638,3519,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3519A, 3519B, 3519C",,null,,,,
IDA7639,3519,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3519A, 3519B, 3519C",,null,,,,
IDA7640,3519,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3519A, 3519B, 3519C",,null,,,,
IDA7641,3519,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3519A,1,null,,,,
IDA7642,3520,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3520A,,null,,,,
IDA7643,3520,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3520A,,null,,,,
IDA7644,3521,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3521A,,null,,,,
IDA7645,3521,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3521A,,null,,,,
IDA7646,3521,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3521A,,null,,,,
IDA7647,3521,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3521A,,null,,,,
IDA7648,3521,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3521A,1,null,,,,
IDA7649,3522,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3522A,,null,,,,
IDA7650,3522,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3522A,,null,,,,
IDA7651,3523,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3523A,,null,,,,
IDA7652,3523,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3523A,,null,,,,
IDA7653,3523,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3523A,,null,,,,
IDA7654,3523,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3523A,,null,,,,
IDA7655,3523,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3523A,1,null,,,,
IDA7656,3524,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3524A,,null,,,,
IDA7657,3524,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3524A,1,null,,,,
IDA7658,3525,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3525A, 3525B",,null,,,,
IDA7659,3525,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3525A,,null,,,,
IDA7660,3526,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3526A, 3526B",,null,,,,
IDA7661,3526,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3526A,,null,,,,
IDA7662,3526,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3526B,,null,,,,
IDA7663,3527,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"3527A, 3527B",,null,,,,
IDA7664,3527,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3527B,,null,,,,
IDA7665,3527,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"3527B, 3527A",,null,,,,
IDA7666,3527,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3527B,,null,,,,
IDA7667,3528,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3528A,,null,,,,
IDA7668,3528,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3528A,,null,,,,
IDA7669,3529,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3529A,,null,,,,
IDA7670,3529,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3529A,,null,,,,
IDA7671,3530,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3530A,,null,,,,
IDA7672,3530,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3530A,,null,,,,
IDA7673,3530,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3530A,,null,,,,
IDA7674,3530,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3530A,,null,,,,
IDA7675,3531,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3531A,,null,,,,
IDA7676,3531,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3531A,,null,,,,
IDA7677,3531,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3531A,1,null,,,,
IDA7678,3532,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3532A,,null,,,,
IDA7679,3532,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3532A,1,null,,,,
IDA7680,3533,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3533A,,null,,,,
IDA7681,3533,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3533A,,null,,,,
IDA7682,3533,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3533A,1,null,,,,
IDA7683,3534,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3534A,,null,,,,
IDA7684,3534,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3534A,,null,,,,
IDA7685,3534,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3534A,1,null,,,,
IDA7686,3535,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3535A,,null,,,,
IDA7687,3535,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3535A,1,null,,,,
IDA7688,3535,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3535A,1,null,,,,
IDA7689,3536,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3536A,,null,,,,
IDA7690,3536,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3536A,,null,,,,
IDA7691,3537,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3537A,,null,,,,
IDA7692,3537,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3537A,1,null,,,,
IDA7693,3538,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3538A, 3538B",,null,,,,
IDA7694,3538,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3538A,,null,,,,
IDA7695,3538,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3538B,1,null,,,,
IDA7696,3539,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3539A,,null,,,,
IDA7697,3539,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3539A,,null,,,,
IDA7698,3540,Persona,Perpetrador,Hombre,Sin especificar,Fuerza armada,"3540A, 3540B",1,null,,,,
IDA7699,3540,Persona,Perpetrador,Hombre,Negro libre/mulato,Sin especificar,3540A,1,null,,,,
IDA7700,3540,Persona,Perpetrador,Hombre,Negro libre/mulato,Sin especificar,3540A,1,null,,,,
IDA7701,3540,Persona,Víctima,Hombre,Sin especificar,Político del Estado,3540A,,null,,,,
IDA7702,3541,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3541A,,null,,,,
IDA7703,3541,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3541A,,null,,,,
IDA7704,3542,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3542A,,null,,,,
IDA7705,3542,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3542A,,null,,,,
IDA7706,3543,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3543A,,null,,,,
IDA7707,3543,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3543A,,null,,,,
IDA7708,3543,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3543A,,null,,,,
IDA7709,3544,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3544A,,null,,,,
IDA7710,3544,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3544A,1,null,,,,
IDA7711,3545,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3545A,,null,,,,
IDA7712,3545,Institución,Víctima,null,null,null,3545A,,Iglesia,,,,
IDA7713,3546,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3546A,,null,,,,
IDA7714,3546,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3546A,,null,,,,
IDA7715,3546,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3546A,,null,,,,
IDA7716,3546,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3546A,,null,,,,
IDA7717,3546,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3546A,1,null,,,,
IDA7718,3547,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7719,3547,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7720,3547,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7721,3547,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7722,3547,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7723,3547,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3547A,,null,,,,
IDA7724,3548,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3548A,,null,,,,
IDA7725,3548,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3548A,,null,,,,
IDA7726,3549,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3549A,,null,,,,
IDA7727,3549,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3549A,,null,,,,
IDA7728,3550,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3550A, 3550B",,null,,,,
IDA7729,3550,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3550A,,null,,,,
IDA7730,3551,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3551A, 3551B",,null,,,,
IDA7731,3551,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3551A,,null,,,,
IDA7732,3551,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3551A,,null,,,,
IDA7733,3551,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3551B,1,null,,,,
IDA7734,3552,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3552A,,null,,,,
IDA7735,3552,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3552A,,null,,,,
IDA7736,3553,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3553A, 3553B",,null,,,,
IDA7737,3553,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"3553A, 3553B",,null,,,,
IDA7738,3554,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3554A,,null,,,,
IDA7739,3554,Persona,Cómplice,Hombre,Sin especificar,Sin especificar,3554A,,null,,,,
IDA7740,3554,Persona,Víctima,Mujer,Sin especificar,Sin especificar,3554A,,null,,,,
IDA7741,3555,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3555A,,null,,,,
IDA7742,3555,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,3555A,1,null,,,,
IDA7743,3556,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3556A, 3556B",,null,,,,
IDA7744,3556,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3556A, 3556B",,null,,,,
IDA7745,3556,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"3556A, 3556B",,null,,,,
IDA7746,3556,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"3556A, 3556B",,null,,,,
IDA7747,3556,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"3556A, 3556B",,null,,,,
IDA7748,3561,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3561A,,null,,,,
IDA7749,3562,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3562A,,null,,,,
IDA7750,3562,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3562A,,null,,,,
IDA7751,3567,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3567A,,null,,,,
IDA7752,3567,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,3567A,,null,,,,
IDA7753,3568,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3568A,,null,,,,
IDA7754,3568,Persona,Víctima,Hombre,Sin especificar,Sin especificar,3568A,,null,,,,
IDA7755,3569,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,3569A,,null,,,,
