"ID_Agente","ID_Caso","Agente","Atributo","Género","Calidad","Labor","ID_Documento","Código","Nombre_Codigo","Sub_Código","Nombre_Sub_Codigo","Año","Lugar","Source"
"ACJ5790","2887","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2887B","18","Financiero","18.4","Negocios y juegos ilegales","1561","Pasto","AGNSC.1913411457-5112887B"
"ACJ5791","2887","Persona","Víctima","Hombre","Indígenas","Sin especificar","2887B","18","Financiero","18.4","Negocios y juegos ilegales","1561","Pasto","AGNSC.1913411457-5112887B"
"ACJ5792","2887","Persona","Víctima","Hombre","Indígenas","Sin especificar","2887B","18","Financiero","18.4","Negocios y juegos ilegales","1561","Pasto","AGNSC.1913411457-5112887B"
"ACJ5793","2888","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2888A","1","Homicidio","1.1","Homicidio","1805","Cali","AGNSC.1913412512-5512888A"
"ACJ5794","2888","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2888A","1","Homicidio","1.1","Homicidio","1805","Cali","AGNSC.1913412512-5512888A"
"ACJ5795","2889","Persona","Víctima","Sin información","Sin especificar","Sin especificar","2889A","20","Robo","20.1","Robo","1639","Santafé (Bogotá)","AGNSC.1913413552-5662889A"
"ACJ5796","2889","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2889A","20","Robo","20.1","Robo","1639","Santafé (Bogotá)","AGNSC.1913413552-5662889A"
"ACJ5797","2890","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","2890A","1","Homicidio","1.1","Homicidio","1605","Varios","AGNSC.1913414567-5782890A"
"ACJ5798","2890","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2890A","1","Homicidio","1.1","Homicidio","1605","Varios","AGNSC.1913414567-5782890A"
"ACJ5799","2890","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2890A","1","Homicidio","1.1","Homicidio","1605","Varios","AGNSC.1913414567-5782890A"
"ACJ58","29","Persona","Perpetrador","Mujer","Mestizo","Sin especificar","29A","20","Robo","20.1","Robo","1627","Santafé (Bogotá)","AGNSC.19218815-82029A"
"ACJ580","283","Persona","Víctima","Hombre","Sin especificar","Sin especificar","283A","20","Robo","20.1","Robo","1574","Santafé (Bogotá)","AGNSC.191030828-833283A"
"ACJ5800","2891","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2891B","10","Concubinato","10.2","Adulterio","1796","Cartago","AGNSC.1913415579-6152891B"
"ACJ5801","2891","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","2891A","10","Concubinato","10.1","Concubinato","1796","Cartago","AGNSC.1913415579-6152891A"
"ACJ5802","2891","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2891A","10","Concubinato","10.1","Concubinato","1796","Cartago","AGNSC.1913415579-6152891A"
"ACJ5803","2892","Institución","Víctima","null","null","null","2892B","16","Injuria","16.1","Injuria","1779","Quibdó","AGNSC.1913611-3852892B"
"ACJ5804","2892","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2892A","22","Vagancia","22.5","Desafuero","1779","Quibdó","AGNSC.1913416616-6912892A"
"ACJ5804","2892","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2892B","16","Injuria","16.1","Injuria","1779","Quibdó","AGNSC.1913611-3852892B"
"ACJ5805","2893","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2893A","20","Robo","20.1","Robo","1605","Anserma","AGNSC.1913417692-7552893A"
"ACJ5806","2893","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2893A","20","Robo","20.1","Robo","1605","Anserma","AGNSC.1913417692-7552893A"
"ACJ5807","2893","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2893A","20","Robo","20.1","Robo","1605","Anserma","AGNSC.1913417692-7552893A"
"ACJ5808","2893","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2893A","20","Robo","20.1","Robo","1605","Anserma","AGNSC.1913417692-7552893A"
"ACJ5809","2894","Institución","Víctima","null","null","null","2894A","16","Injuria","16.1","Injuria","1781","Popayán","AGNSC.1913418756-7722894A"
"ACJ5809","2894","Institución","Víctima","null","null","null","2894B","19","Desacato",,"Delitos","1781","Popayán","AGNSC.1913418756-7722894B"
"ACJ581","283","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","283A","20","Robo","20.1","Robo","1574","Santafé (Bogotá)","AGNSC.191030828-833283A"
"ACJ5810","2894","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2894A","16","Injuria","16.1","Injuria","1781","Popayán","AGNSC.1913418756-7722894A"
"ACJ5810","2894","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2894B","19","Desacato",,"Delitos","1781","Popayán","AGNSC.1913418756-7722894B"
"ACJ5811","2895","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2895A","1","Homicidio","1.1","Homicidio","1803","Anserma","AGNSC.1913420919-9742895A"
"ACJ5812","2895","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2895A","1","Homicidio","1.1","Homicidio","1803","Anserma","AGNSC.1913420919-9742895A"
"ACJ5813","2896","Persona","Víctima","Sin información","Sin especificar","Sin especificar","2896A","16","Injuria","16.1","Injuria","1799","Quibdó","AGNSC.1913421975-10022896A"
"ACJ5814","2896","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2896A","16","Injuria","16.1","Injuria","1799","Quibdó","AGNSC.1913421975-10022896A"
"ACJ5815","2898","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2898A","20","Robo","20.3","Traspaso","1758","Cartago","AGNSC.1913511-2152898A"
"ACJ5815","2898","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2898B","20","Robo","20.1","Robo","1758","Cartago","AGNSC.1913511-2152898B"
"ACJ5816","2898","Persona","Cómplice","Hombre","Sin especificar","Sin especificar","2898A","20","Robo","20.3","Traspaso","1758","Cartago","AGNSC.1913511-2152898A"
"ACJ5816","2898","Persona","Cómplice","Hombre","Sin especificar","Sin especificar","2898B","20","Robo","20.1","Robo","1758","Cartago","AGNSC.1913511-2152898B"
"ACJ5817","2898","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2898A","20","Robo","20.3","Traspaso","1758","Cartago","AGNSC.1913511-2152898A"
"ACJ5817","2898","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2898B","20","Robo","20.1","Robo","1758","Cartago","AGNSC.1913511-2152898B"
"ACJ5818","2899","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2899A","21","Fuga (e intento) (incluye carcel, exilio o juicio) ","21.1","Fuga o intento de fuga (de cárcel, de exilio, etc)","1773","Santafé (Bogotá)","AGNSC.191352216-2312899A"
"ACJ5819","2899","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2899A","21","Fuga (e intento) (incluye carcel, exilio o juicio) ","21.1","Fuga o intento de fuga (de cárcel, de exilio, etc)","1773","Santafé (Bogotá)","AGNSC.191352216-2312899A"
"ACJ582","284","Persona","Víctima","Sin información","Sin especificar","Sin especificar","284A","10","Concubinato","10.2","Adulterio","1630","Santafé (Bogotá)","AGNSC.191031834-837284A"
"ACJ5820","2900","Persona","Perpetrador","Mujer","Esclavo","Sin especificar","2900A","11","Envenenamiento",,"Delitos","1748","Quibdó","AGNSC.191354249-2552900A"
"ACJ5821","2901","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","2901A","10","Concubinato","10.1","Concubinato","1758","Tuluá","AGNSC.191355256-2612901A"
"ACJ5822","2901","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2901A","10","Concubinato","10.1","Concubinato","1758","Tuluá","AGNSC.191355256-2612901A"
"ACJ5823","2902","Persona","Víctima","Sin información","Sin especificar","Sin especificar","2902A","20","Robo","20.1","Robo","1800","Popayán","AGNSC.191356262-2682902A"
"ACJ5824","2902","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2902A","20","Robo","20.1","Robo","1800","Popayán","AGNSC.191356262-2682902A"
"ACJ5825","2903","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2903A","18","Financiero","18.4","Negocios y juegos ilegales","1768","Cartago","AGNSC.191357269-4152903A"
"ACJ5826","2903","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2903A","18","Financiero","18.4","Negocios y juegos ilegales","1768","Cartago","AGNSC.191357269-4152903A"
"ACJ5827","2904","Persona","Víctima","Mujer","Sin especificar","Sin especificar","2904A","16","Injuria","16.1","Injuria","1798","Popayán","AGNSC.191358416-4662904A"
"ACJ5828","2904","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2904A","16","Injuria","16.1","Injuria","1798","Popayán","AGNSC.191358416-4662904A"
"ACJ5829","2906","Institución","Víctima","null","null","null","2906A","20","Robo","20.1","Robo","1794","Nóvita","AGNSC.1913510477-5822906A"
"ACJ583","284","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","284A","10","Concubinato","10.2","Adulterio","1630","Santafé (Bogotá)","AGNSC.191031834-837284A"
"ACJ5830","2906","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2906A","20","Robo","20.1","Robo","1794","Nóvita","AGNSC.1913510477-5822906A"
"ACJ5831","2908","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2908A","1","Homicidio","1.1","Homicidio","1791","Guateque","AGNSC.1913512692-8482908A"
"ACJ5832","2908","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2908A","1","Homicidio","1.1","Homicidio","1791","Guateque","AGNSC.1913512692-8482908A"
"ACJ5833","2908","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2908A","1","Homicidio","1.1","Homicidio","1791","Guateque","AGNSC.1913512692-8482908A"
"ACJ5834","2908","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2908A","1","Homicidio","1.1","Homicidio","1791","Guateque","AGNSC.1913512692-8482908A"
"ACJ5835","2909","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2909A","4","Violencia","4.1","Heridas","1802","Toro","AGNSC.1913513849-9122909A"
"ACJ5836","2909","Institución","Víctima","null","null","null","2909B","19","Desacato",,"Delitos","1802","Toro","AGNSC.1913513849-9122909B"
"ACJ5837","2909","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2909A","4","Violencia","4.1","Heridas","1802","Toro","AGNSC.1913513849-9122909A"
"ACJ5837","2909","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2909B","19","Desacato",,"Delitos","1802","Toro","AGNSC.1913513849-9122909B"
"ACJ5838","2911","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2911A","20","Robo","20.1","Robo","1809","Nóvita","AGNSC.1913515921-9242911A"
"ACJ5839","2911","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","2911A","20","Robo","20.1","Robo","1809","Nóvita","AGNSC.1913515921-9242911A"
"ACJ584","284","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","284A","10","Concubinato","10.2","Adulterio","1630","Santafé (Bogotá)","AGNSC.191031834-837284A"
"ACJ5840","2912","Institución","Víctima","null","null","null","2912A","25","Sublevación","25.3","Militar con un enemigo","1556","Pasto","AGNSC.1913516925-9442912A"
"ACJ5841","2912","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2912A","25","Sublevación","25.3","Militar con un enemigo","1556","Pasto","AGNSC.1913516925-9442912A"
"ACJ5842","2914","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2914B","1","Homicidio","1.1","Homicidio","1808","Varios","AGNSC.1913518956-9892914B"
"ACJ5843","2914","Institución","Víctima","null","null","null","2914A","19","Desacato",,"Delitos","1808","Varios","AGNSC.1913518956-9892914A"
"ACJ5844","2914","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2914A","19","Desacato",,"Delitos","1808","Varios","AGNSC.1913518956-9892914A"
"ACJ5844","2914","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2914B","1","Homicidio","1.1","Homicidio","1808","Varios","AGNSC.1913518956-9892914B"
"ACJ5845","2915","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2915A","3","Intento de homicidio",,"Delitos","1765","Barbacoas","AGNSC.1913519990-10012915A"
"ACJ5846","2915","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2915A","3","Intento de homicidio",,"Delitos","1765","Barbacoas","AGNSC.1913519990-10012915A"
"ACJ5847","2916","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2916A","18","Financiero","18.3","Evación fiscal","1809","Tuluá","AGNSC.19135201002-10052916A"
"ACJ5848","2917","Persona","Víctima","Hombre","Indígenas","Sin especificar","2917A","1","Homicidio","1.1","Homicidio","1802","Quibdó","AGNSC.191362386-4282917A"
"ACJ5849","2917","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2917A","1","Homicidio","1.1","Homicidio","1802","Quibdó","AGNSC.191362386-4282917A"
"ACJ585","285","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","285A","10","Concubinato","10.1","Concubinato","1609","Santafé (Bogotá)","AGNSC.191032838-866285A"
"ACJ5850","2918","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2918A","16","Injuria","16.1","Injuria","1781","Chire","AGNSC.191364466-5112918A"
"ACJ5851","2918","Persona","Víctima","Hombre","Sin especificar","Eclesiástico","2918A","16","Injuria","16.1","Injuria","1781","Chire","AGNSC.191364466-5112918A"
"ACJ5852","2918","Persona","Víctima","Hombre","Sin especificar","Eclesiástico","2918A","16","Injuria","16.1","Injuria","1781","Chire","AGNSC.191364466-5112918A"
"ACJ5853","2922","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2922A","16","Injuria","16.1","Injuria","1756","Buga","AGNSC.191369622-7792922A"
"ACJ5854","2922","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2922A","16","Injuria","16.1","Injuria","1756","Buga","AGNSC.191369622-7792922A"
"ACJ5855","2923","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2923A","20","Robo","20.1","Robo","1653","Santafé (Bogotá)","AGNSC.1913610780-7872923A"
"ACJ5856","2923","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2923A","20","Robo","20.1","Robo","1653","Santafé (Bogotá)","AGNSC.1913610780-7872923A"
"ACJ5857","2923","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2923A","20","Robo","20.1","Robo","1653","Santafé (Bogotá)","AGNSC.1913610780-7872923A"
"ACJ5858","2924","Persona","Víctima","Hombre","Sin especificar","Eclesiástico","2924A","16","Injuria","16.1","Injuria","1762","Popayán","AGNSC.1913612849-8632924A"
"ACJ5859","2924","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2924A","16","Injuria","16.1","Injuria","1762","Popayán","AGNSC.1913612849-8632924A"
"ACJ586","285","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","285A","10","Concubinato","10.1","Concubinato","1609","Santafé (Bogotá)","AGNSC.191032838-866285A"
"ACJ5860","2925","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2925B","10","Concubinato","10.2","Adulterio","1768","Popayán","AGNSC.1913613864-8982925B"
"ACJ5861","2925","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","2925A","10","Concubinato","10.1","Concubinato","1768","Popayán","AGNSC.1913613864-8982925A"
"ACJ5862","2925","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2925A","10","Concubinato","10.1","Concubinato","1768","Popayán","AGNSC.1913613864-8982925A"
"ACJ5863","2926","Persona","Víctima","Mujer","Sin especificar","Sin especificar","2926A","1","Homicidio","1.1","Homicidio","1782","Popayán","AGNSC.1913614899-9052926A"
"ACJ5864","2926","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2926A","1","Homicidio","1.1","Homicidio","1782","Popayán","AGNSC.1913614899-9052926A"
"ACJ5865","2927","Persona","Víctima","Sin información","Sin especificar","Sin especificar","2927A","20","Robo","20.1","Robo","1808","Cali","AGNSC.1913615906-9422927A"
"ACJ5866","2927","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2927A","20","Robo","20.1","Robo","1808","Cali","AGNSC.1913615906-9422927A"
"ACJ5867","2928","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2928A","20","Robo","20.1","Robo","1616","Buga","AGNSC.1913616943-9662928A"
"ACJ5868","2928","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","2928A","20","Robo","20.1","Robo","1616","Buga","AGNSC.1913616943-9662928A"
"ACJ5869","2932","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","2932A","22","Vagancia","22.5","Desafuero","1767","Quibdó","AGNSC.19136211004-10052932A"
"ACJ5869","2932","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","2932B","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1767","Quibdó","AGNSC.19136211004-10052932B"
"ACJ587","286","Persona","Víctima","Hombre","Sin especificar","Político del Estado","286A","19","Desacato",,"Delitos","1666","Santafé (Bogotá)","AGNSC.191033867-884286A"
"ACJ5870","2933","Persona","Víctima","Hombre","Sin especificar","Sin especificar","2933A","5","Violencia conyugal","5.2","Abandono","1800","Buga","AGNSC.19136221006-10092933A"
