ID_Caso,ID_Documento,Archivo,Código_Referencia,Sección,Fondo,Legajo,Documento,Folios,Número_Folios,Source
3427,3427B,AGN,SC.19,Colonia,Criminales (Juicios),176,14,865-873,30+,AGNSC.1917614865-8733427B
3428,3428A,AGN,SC.19,Colonia,Criminales (Juicios),163,10,358-403,30+,AGNSC.1916310358-4033428A
3429,3429A,AGN,SC.19,Colonia,Criminales (Juicios),163,11,404-414,4-30,AGNSC.1916311404-4143429A
3430,3430A,AGN,SC.19,Colonia,Criminales (Juicios),163,12,415-441,30+,AGNSC.1916312415-4413430A
3431,3431A,AGN,SC.19,Colonia,Criminales (Juicios),163,13,442-462,4-30,AGNSC.1916313442-4623431A
3432,3432A,AGN,SC.19,Colonia,Criminales (Juicios),163,15,489-492,4-30,AGNSC.1916315489-4923432A
3432,3432B,AGN,SC.19,Colonia,Criminales (Juicios),163,15,489-492,4-30,AGNSC.1916315489-4923432B
3433,3433A,AGN,SC.19,Colonia,Criminales (Juicios),163,16,493-505,4-30,AGNSC.1916316493-5053433A
3434,3434A,AGN,SC.19,Colonia,Criminales (Juicios),163,17,506-551,30+,AGNSC.1916317506-5513434A
3435,3435A,AGN,SC.19,Colonia,Criminales (Juicios),163,18,552-588,30+,AGNSC.1916318552-5883435A
3436,3436A,AGN,SC.19,Colonia,Criminales (Juicios),163,20,634-689,30+,AGNSC.1916320634-6893436A
3437,3437A,AGN,SC.19,Colonia,Criminales (Juicios),163,21,690-721,30+,AGNSC.1916321690-7213437A
3438,3438A,AGN,SC.19,Colonia,Criminales (Juicios),163,22,722-768,30+,AGNSC.1916322722-7683438A
3439,3439A,AGN,SC.19,Colonia,Criminales (Juicios),163,23,769-813,30+,AGNSC.1916323769-8133439A
3440,3440A,AGN,SC.19,Colonia,Criminales (Juicios),163,24,814-852,30+,AGNSC.1916324814-8523440A
3441,3441A,AGN,SC.19,Colonia,Criminales (Juicios),163,25,853-905,30+,AGNSC.1916325853-9053441A
3442,3442A,AGN,SC.19,Colonia,Criminales (Juicios),163,26,906-940,30+,AGNSC.1916326906-9403442A
3443,3443A,AGN,SC.19,Colonia,Criminales (Juicios),163,27,941-953,4-30,AGNSC.1916327941-9533443A
3444,3444A,AGN,SC.19,Colonia,Criminales (Juicios),163,28,954-981,4-30,AGNSC.1916328954-9813444A
3445,3445A,AGN,SC.19,Colonia,Criminales (Juicios),163,29,982-992,4-30,AGNSC.1916329982-9923445A
3446,3446A,AGN,SC.19,Colonia,Criminales (Juicios),163,30,993-998,4-30,AGNSC.1916330993-9983446A
3446,3446B,AGN,SC.19,Colonia,Criminales (Juicios),163,30,993-998,4-30,AGNSC.1916330993-9983446B
3446,3446C,AGN,SC.19,Colonia,Criminales (Juicios),163,30,993-998,4-30,AGNSC.1916330993-9983446C
3447,3447A,AGN,SC.19,Colonia,Criminales (Juicios),163,31,999-1009,4-30,AGNSC.1916331999-10093447A
3448,3448A,AGN,SC.19,Colonia,Criminales (Juicios),164,1,1-180,30+,AGNSC.1916411-1803448A
3448,3448B,AGN,SC.19,Colonia,Criminales (Juicios),164,1,1-180,30+,AGNSC.1916411-1803448B
3448,3448C,AGN,SC.19,Colonia,Criminales (Juicios),164,1,1-180,30+,AGNSC.1916411-1803448C
3449,3449A,AGN,SC.19,Colonia,Criminales (Juicios),164,2,181-205,4-30,AGNSC.191642181-2053449A
3450,3450A,AGN,SC.19,Colonia,Criminales (Juicios),164,4,214-237,4-30,AGNSC.191644214-2373450A
3451,3451A,AGN,SC.19,Colonia,Criminales (Juicios),164,5,238-279,30+,AGNSC.191645238-2793451A
3452,3452A,AGN,SC.19,Colonia,Criminales (Juicios),164,6,280-325,30+,AGNSC.191646280-3253452A
3453,3453A,AGN,SC.19,Colonia,Criminales (Juicios),164,7,326-355,4-30,AGNSC.191647326-3553453A
3454,3454A,AGN,SC.19,Colonia,Criminales (Juicios),164,8,356-490,30+,AGNSC.191648356-4903454A
3454,3454B,AGN,SC.19,Colonia,Criminales (Juicios),164,8,356-490,30+,AGNSC.191648356-4903454B
3454,3454C,AGN,SC.19,Colonia,Criminales (Juicios),215,1,1-234,30+,AGNSC.1921511-2343454C
3454,3454D,AGN,SC.19,Colonia,Criminales (Juicios),36,15,988-996,30+,AGNSC.193615988-9963454D
3454,3454E,AGN,SC.19,Colonia,Criminales (Juicios),150,7,397-401,30+,AGNSC.191507397-4013454E
3454,3454F,AGN,SC.19,Colonia,Criminales (Juicios),216,11,420-452,30+,AGNSC.1921611420-4523454F
3455,3455A,AGN,SC.19,Colonia,Criminales (Juicios),164,9,491-494,1-3,AGNSC.191649491-4943455A
3455,3455B,AGN,SC.19,Colonia,Criminales (Juicios),164,9,491-494,1-3,AGNSC.191649491-4943455B
3455,3455C,AGN,SC.19,Colonia,Criminales (Juicios),164,9,491-494,1-3,AGNSC.191649491-4943455C
3456,3456A,AGN,SC.19,Colonia,Criminales (Juicios),164,10,495-496,1-3,AGNSC.1916410495-4963456A
3457,3457A,AGN,SC.19,Colonia,Criminales (Juicios),164,12,501,1-3,AGNSC.19164125013457A
3458,3458A,AGN,SC.19,Colonia,Criminales (Juicios),164,13,504-505,1-3,AGNSC.1916413504-5053458A
3458,3458B,AGN,SC.19,Colonia,Criminales (Juicios),164,13,504-505,1-3,AGNSC.1916413504-5053458B
3459,3459A,AGN,SC.19,Colonia,Criminales (Juicios),164,14,506-573,30+,AGNSC.1916414506-5733459A
3459,3459B,AGN,SC.19,Colonia,Criminales (Juicios),164,14,506-573,30+,AGNSC.1916414506-5733459B
3460,3460A,AGN,SC.19,Colonia,Criminales (Juicios),164,15,574-700,4-30,AGNSC.1916415574-7003460A
3461,3461A,AGN,SC.19,Colonia,Criminales (Juicios),164,16,701-820,30+,AGNSC.1916416701-8203461A
3462,3462A,AGN,SC.19,Colonia,Criminales (Juicios),164,17,821-868,30+,AGNSC.1916417821-8683462A
3462,3462B,AGN,SC.19,Colonia,Criminales (Juicios),164,17,821-868,30+,AGNSC.1916417821-8683462B
3463,3463A,AGN,SC.19,Colonia,Criminales (Juicios),164,18,869-898,4-30,AGNSC.1916418869-8983463A
3464,3464A,AGN,SC.19,Colonia,Criminales (Juicios),164,19,899-926,4-30,AGNSC.1916419899-9263464A
3465,3465A,AGN,SC.19,Colonia,Criminales (Juicios),164,20,927-1012,30+,AGNSC.1916420927-10123465A
3465,3465B,AGN,SC.19,Colonia,Criminales (Juicios),164,20,927-1012,30+,AGNSC.1916420927-10123465B
3466,3466A,AGN,SC.19,Colonia,Criminales (Juicios),165,1,1-168,30+,AGNSC.1916511-1683466A
3467,3467A,AGN,SC.19,Colonia,Criminales (Juicios),165,2,169-223,30+,AGNSC.191652169-2233467A
3467,3467B,AGN,SC.19,Colonia,Criminales (Juicios),165,2,169-223,30+,AGNSC.191652169-2233467B
3468,3468A,AGN,SC.19,Colonia,Criminales (Juicios),165,3,224-230,4-30,AGNSC.191653224-2303468A
3469,3469A,AGN,SC.19,Colonia,Criminales (Juicios),165,4,231-264,30+,AGNSC.191654231-2643469A
3469,3469B,AGN,SC.19,Colonia,Criminales (Juicios),165,4,231-264,30+,AGNSC.191654231-2643469B
3469,3469D,AGN,SC.19,Colonia,Criminales (Juicios),165,4,231-264,30+,AGNSC.191654231-2643469D
3469,3469E,AGN,SC.19,Colonia,Criminales (Juicios),165,4,231-264,30+,AGNSC.191654231-2643469E
3470,3470A,AGN,SC.19,Colonia,Criminales (Juicios),165,5,265-307,30+,AGNSC.191655265-3073470A
3470,3470B,AGN,SC.19,Colonia,Criminales (Juicios),165,5,265-307,30+,AGNSC.191655265-3073470B
3471,3471A,AGN,SC.19,Colonia,Criminales (Juicios),165,6,308-357,30+,AGNSC.191656308-3573471A
3472,3472A,AGN,SC.19,Colonia,Criminales (Juicios),165,7,358-399,4-30,AGNSC.191657358-3993472A
3473,3473A,AGN,SC.19,Colonia,Criminales (Juicios),165,8,400-427,4-30,AGNSC.191658400-4273473A
3474,3474A,AGN,SC.19,Colonia,Criminales (Juicios),165,9,428-457,4-30,AGNSC.191659428-4573474A
3474,3474B,AGN,SC.19,Colonia,Criminales (Juicios),165,9,428-457,4-30,AGNSC.191659428-4573474B
3474,3474C,AGN,SC.19,Colonia,Criminales (Juicios),165,9,428-457,4-30,AGNSC.191659428-4573474C
3475,3475A,AGN,SC.19,Colonia,Criminales (Juicios),165,10,458-457,4-30,AGNSC.1916510458-4573475A
3476,3476A,AGN,SC.19,Colonia,Criminales (Juicios),165,11,489-492,1-3,AGNSC.1916511489-4923476A
3477,3477A,AGN,SC.19,Colonia,Criminales (Juicios),165,12,493-515,4-30,AGNSC.1916512493-5153477A
3478,3478A,AGN,SC.19,Colonia,Criminales (Juicios),165,13,516-560,30+,AGNSC.1916513516-5603478A
3478,3478B,AGN,SC.19,Colonia,Criminales (Juicios),165,13,516-560,30+,AGNSC.1916513516-5603478B
3478,3478C,AGN,SC.19,Colonia,Criminales (Juicios),165,13,516-560,30+,AGNSC.1916513516-5603478C
3479,3479A,AGN,SC.19,Colonia,Criminales (Juicios),165,14,561-605,30+,AGNSC.1916514561-6053479A
3480,3480A,AGN,SC.19,Colonia,Criminales (Juicios),165,15,606-643,30+,AGNSC.1916515606-6433480A
3481,3481A,AGN,SC.19,Colonia,Criminales (Juicios),165,16,644-662,4-30,AGNSC.1916516644-6623481A
3481,3481B,AGN,SC.19,Colonia,Criminales (Juicios),165,16,644-662,4-30,AGNSC.1916516644-6623481B
3481,3481C,AGN,SC.19,Colonia,Criminales (Juicios),165,16,644-662,4-30,AGNSC.1916516644-6623481C
3482,3482A,AGN,SC.19,Colonia,Criminales (Juicios),165,17,663-689,4-30,AGNSC.1916517663-6893482A
3483,3483A,AGN,SC.19,Colonia,Criminales (Juicios),165,18,690-702,4-30,AGNSC.1916518690-7023483A
3483,3483B,AGN,SC.19,Colonia,Criminales (Juicios),165,18,690-702,4-30,AGNSC.1916518690-7023483B
3484,3484A,AGN,SC.19,Colonia,Criminales (Juicios),165,20,703-785,30+,AGNSC.1916520703-7853484A
3484,3484B,AGN,SC.19,Colonia,Criminales (Juicios),165,20,703-785,30+,AGNSC.1916520703-7853484B
3484,3484C,AGN,SC.19,Colonia,Criminales (Juicios),165,20,703-785,30+,AGNSC.1916520703-7853484C
3484,3484D,AGN,SC.19,Colonia,Criminales (Juicios),173,13,514-551,30+,AGNSC.1917313514-5513484D
3485,3485A,AGN,SC.19,Colonia,Criminales (Juicios),165,21,822-890,30+,AGNSC.1916521822-8903485A
3486,3486A,AGN,SC.19,Colonia,Criminales (Juicios),165,22,891-923,30+,AGNSC.1916522891-9233486A
3486,3486B,AGN,SC.19,Colonia,Criminales (Juicios),165,22,891-923,30+,AGNSC.1916522891-9233486B
3487,3487A,AGN,SC.19,Colonia,Criminales (Juicios),165,23,924-928,4-30,AGNSC.1916523924-9283487A
3488,3488A,AGN,SC.19,Colonia,Criminales (Juicios),165,24,929-977,30+,AGNSC.1916524929-9773488A
3489,3489A,AGN,SC.19,Colonia,Criminales (Juicios),165,25,978-1017,30+,AGNSC.1916525978-10173489A
3490,3490A,AGN,SC.19,Colonia,Criminales (Juicios),166,1,1-180,30+,AGNSC.1916611-1803490A
3491,3491A,AGN,SC.19,Colonia,Criminales (Juicios),166,2,181-203,4-30,AGNSC.191662181-2033491A
3491,3491B,AGN,SC.19,Colonia,Criminales (Juicios),166,2,181-203,4-30,AGNSC.191662181-2033491B
3492,3492A,AGN,SC.19,Colonia,Criminales (Juicios),166,3,204-229,4-30,AGNSC.191663204-2293492A
3493,3493A,AGN,SC.19,Colonia,Criminales (Juicios),166,4,230-277,30+,AGNSC.191664230-2773493A
3493,3493B,AGN,SC.19,Colonia,Criminales (Juicios),166,4,230-277,30+,AGNSC.191664230-2773493B
3493,3493C,AGN,SC.19,Colonia,Criminales (Juicios),166,4,230-277,30+,AGNSC.191664230-2773493C
3493,3493D,AGN,SC.19,Colonia,Criminales (Juicios),166,4,230-277,30+,AGNSC.191664230-2773493D
3494,3494A,AGN,SC.19,Colonia,Criminales (Juicios),166,5,278-332,30+,AGNSC.191665278-3323494A
3495,3495A,AGN,SC.19,Colonia,Criminales (Juicios),166,6,333-372,30+,AGNSC.191666333-3723495A
3496,3496A,AGN,SC.19,Colonia,Criminales (Juicios),166,7,373-410,30+,AGNSC.191667373-4103496A
3497,3497A,AGN,SC.19,Colonia,Criminales (Juicios),166,8,411-437,30+,AGNSC.191668411-4373497A
3498,3498A,AGN,SC.19,Colonia,Criminales (Juicios),166,10,447-470,30+,AGNSC.1916610447-4703498A
3499,3499A,AGN,SC.19,Colonia,Criminales (Juicios),166,11,471-500,4-30,AGNSC.1916611471-5003499A
3500,3500A,AGN,SC.19,Colonia,Criminales (Juicios),166,12,501-597,30+,AGNSC.1916612501-5973500A
3500,3500B,AGN,SC.19,Colonia,Criminales (Juicios),166,12,501-597,30+,AGNSC.1916612501-5973500B
3501,3501A,AGN,SC.19,Colonia,Criminales (Juicios),166,13,598-653,30+,AGNSC.1916613598-6533501A
3502,3502A,AGN,SC.19,Colonia,Criminales (Juicios),166,14,654-705,30+,AGNSC.1916614654-7053502A
3502,3502B,AGN,SC.19,Colonia,Criminales (Juicios),166,14,654-705,30+,AGNSC.1916614654-7053502B
3503,3503A,AGN,SC.19,Colonia,Criminales (Juicios),166,15,706-738,4-30,AGNSC.1916615706-7383503A
3503,3503B,AGN,SC.19,Colonia,Criminales (Juicios),166,15,706-738,4-30,AGNSC.1916615706-7383503B
3504,3504A,AGN,SC.19,Colonia,Criminales (Juicios),166,16,739-812,30+,AGNSC.1916616739-8123504A
3505,3505A,AGN,SC.19,Colonia,Criminales (Juicios),166,17,813-881,30+,AGNSC.1916617813-8813505A
3506,3506A,AGN,SC.19,Colonia,Criminales (Juicios),166,18,889-974,30+,AGNSC.1916618889-9743506A
3507,3507A,AGN,SC.19,Colonia,Criminales (Juicios),166,19,975-1005,30+,AGNSC.1916619975-10053507A
3508,3508A,AGN,SC.19,Colonia,Criminales (Juicios),166,20,1006-1019,4-30,AGNSC.19166201006-10193508A
3508,3508B,AGN,SC.19,Colonia,Criminales (Juicios),166,20,1006-1019,4-30,AGNSC.19166201006-10193508B
3508,3508C,AGN,SC.19,Colonia,Criminales (Juicios),166,20,1006-1019,4-30,AGNSC.19166201006-10193508C
3509,3509A,AGN,SC.19,Colonia,Criminales (Juicios),166,21,1020-1027,4-30,AGNSC.19166211020-10273509A
3509,3509B,AGN,SC.19,Colonia,Criminales (Juicios),166,21,1020-1027,4-30,AGNSC.19166211020-10273509B
3510,3510A,AGN,SC.19,Colonia,Criminales (Juicios),167,1,1-252,30+,AGNSC.1916711-2523510A
3510,3510B,AGN,SC.19,Colonia,Criminales (Juicios),180,20,538-877,30+,AGNSC.1918020538-8773510B
3510,3510C,AGN,SC.19,Colonia,Criminales (Juicios),180,20,538-877,30+,AGNSC.1918020538-8773510C
3511,3511A,AGN,SC.19,Colonia,Criminales (Juicios),167,2,253-290,30+,AGNSC.191672253-2903511A
3511,3511B,AGN,SC.19,Colonia,Criminales (Juicios),167,2,253-290,30+,AGNSC.191672253-2903511B
3511,3511C,AGN,SC.19,Colonia,Criminales (Juicios),167,2,253-290,30+,AGNSC.191672253-2903511C
3512,3512A,AGN,SC.19,Colonia,Criminales (Juicios),167,3,291-292,1-3,AGNSC.191673291-2923512A
3513,3513A,AGN,SC.19,Colonia,Criminales (Juicios),167,4,293-327,30+,AGNSC.191674293-3273513A
3514,3514A,AGN,SC.19,Colonia,Criminales (Juicios),167,6,447-449,1-3,AGNSC.191676447-4493514A
3514,3514B,AGN,SC.19,Colonia,Criminales (Juicios),167,6,447-449,1-3,AGNSC.191676447-4493514B
3515,3515A,AGN,SC.19,Colonia,Criminales (Juicios),167,7,450-542,30+,AGNSC.191677450-5423515A
3516,3516A,AGN,SC.19,Colonia,Criminales (Juicios),167,9,545-576,30+,AGNSC.191679545-5763516A
3517,3517A,AGN,SC.19,Colonia,Criminales (Juicios),167,10,577-585,4-30,AGNSC.1916710577-5853517A
3518,3518A,AGN,SC.19,Colonia,Criminales (Juicios),167,11,586-647,30+,AGNSC.1916711586-6473518A
3519,3519A,AGN,SC.19,Colonia,Criminales (Juicios),167,12,648-749,30+,AGNSC.1916712648-7493519A
3519,3519B,AGN,SC.19,Colonia,Criminales (Juicios),167,12,648-749,30+,AGNSC.1916712648-7493519B
3519,3519C,AGN,SC.19,Colonia,Criminales (Juicios),167,12,648-749,30+,AGNSC.1916712648-7493519C
3520,3520A,AGN,SC.19,Colonia,Criminales (Juicios),167,13,750-840,30+,AGNSC.1916713750-8403520A
3520,3520B,AGN,SC.19,Colonia,Criminales (Juicios),167,13,750-840,30+,AGNSC.1916713750-8403520B
3520,3520C,AGN,SC.19,Colonia,Criminales (Juicios),167,13,750-840,30+,AGNSC.1916713750-8403520C
3521,3521A,AGN,SC.19,Colonia,Criminales (Juicios),167,14,841-886,30+,AGNSC.1916714841-8863521A
3522,3522A,AGN,SC.19,Colonia,Criminales (Juicios),167,15,887-921,30+,AGNSC.1916715887-9213522A
3523,3523A,AGN,SC.19,Colonia,Criminales (Juicios),167,16,922-971,30+,AGNSC.1916716922-9713523A
3524,3524A,AGN,SC.19,Colonia,Criminales (Juicios),167,17,972-1003,30+,AGNSC.1916717972-10033524A
3525,3525A,AGN,SC.19,Colonia,Criminales (Juicios),168,2,223-256,30+,AGNSC.191682223-2563525A
3525,3525B,AGN,SC.19,Colonia,Criminales (Juicios),168,2,223-256,30+,AGNSC.191682223-2563525B
3526,3526A,AGN,SC.19,Colonia,Criminales (Juicios),168,3,257-399,30+,AGNSC.191683257-3993526A
3526,3526B,AGN,SC.19,Colonia,Criminales (Juicios),168,3,257-399,30+,AGNSC.191683257-3993526B
3527,3527A,AGN,SC.19,Colonia,Criminales (Juicios),168,4,400-422,4-30,AGNSC.191684400-4223527A
3527,3527B,AGN,SC.19,Colonia,Criminales (Juicios),168,4,400-422,4-30,AGNSC.191684400-4223527B
3528,3528A,AGN,SC.19,Colonia,Criminales (Juicios),168,5,423-514,30+,AGNSC.191685423-5143528A
3529,3529A,AGN,SC.19,Colonia,Criminales (Juicios),168,6,515-549,30+,AGNSC.191686515-5493529A
3530,3530A,AGN,SC.19,Colonia,Criminales (Juicios),168,7,550-614,30+,AGNSC.191687550-6143530A
3531,3531A,AGN,SC.19,Colonia,Criminales (Juicios),168,8,615-650,30+,AGNSC.191688615-6503531A
3532,3532A,AGN,SC.19,Colonia,Criminales (Juicios),168,9,651-670,4-30,AGNSC.191689651-6703532A
3533,3533A,AGN,SC.19,Colonia,Criminales (Juicios),168,10,671-710,30+,AGNSC.1916810671-7103533A
3534,3534A,AGN,SC.19,Colonia,Criminales (Juicios),168,11,711-762,30+,AGNSC.1916811711-7623534A
3535,3535A,AGN,SC.19,Colonia,Criminales (Juicios),168,12,763-796,30+,AGNSC.1916812763-7963535A
3536,3536A,AGN,SC.19,Colonia,Criminales (Juicios),168,13,797-884,30+,AGNSC.1916813797-8843536A
3537,3537A,AGN,SC.19,Colonia,Criminales (Juicios),168,14,885-939,30+,AGNSC.1916814885-9393537A
3538,3538A,AGN,SC.19,Colonia,Criminales (Juicios),168,15,940-972,30+,AGNSC.1916815940-9723538A
3538,3538B,AGN,SC.19,Colonia,Criminales (Juicios),168,15,940-972,30+,AGNSC.1916815940-9723538B
3539,3539A,AGN,SC.19,Colonia,Criminales (Juicios),168,16,973-1009,30+,AGNSC.1916816973-10093539A
3540,3540A,AGN,SC.19,Colonia,Criminales (Juicios),169,1,1-112,30+,AGNSC.1916911-1123540A
3540,3540B,AGN,SC.19,Colonia,Criminales (Juicios),169,1,1-112,30+,AGNSC.1916911-1123540B
3541,3541A,AGN,SC.19,Colonia,Criminales (Juicios),169,2,113-223,30+,AGNSC.191692113-2233541A
3541,3541B,AGN,SC.19,Colonia,Criminales (Juicios),169,2,113-223,30+,AGNSC.191692113-2233541B
3541,3541C,AGN,SC.19,Colonia,Criminales (Juicios),169,2,113-223,30+,AGNSC.191692113-2233541C
3542,3542A,AGN,SC.19,Colonia,Criminales (Juicios),169,3,224-245,4-30,AGNSC.191693224-2453542A
3543,3543A,AGN,SC.19,Colonia,Criminales (Juicios),169,4,246-328,30+,AGNSC.191694246-3283543A
3544,3544A,AGN,SC.19,Colonia,Criminales (Juicios),169,5,329-359,30+,AGNSC.191695329-3593544A
3545,3545A,AGN,SC.19,Colonia,Criminales (Juicios),169,6,360-386,4-30,AGNSC.191696360-3863545A
3546,3546A,AGN,SC.19,Colonia,Criminales (Juicios),169,7,387-434,30+,AGNSC.191697387-4343546A
3547,3547A,AGN,SC.19,Colonia,Criminales (Juicios),169,8,435-465,30+,AGNSC.191698435-4653547A
3548,3548A,AGN,SC.19,Colonia,Criminales (Juicios),169,9,466-490,30+,AGNSC.191699466-4903548A
3549,3549A,AGN,SC.19,Colonia,Criminales (Juicios),169,10,491-505,4-30,AGNSC.1916910491-5053549A
3550,3550A,AGN,SC.19,Colonia,Criminales (Juicios),169,11,506-560,30+,AGNSC.1916911506-5603550A
3550,3550B,AGN,SC.19,Colonia,Criminales (Juicios),169,11,506-560,30+,AGNSC.1916911506-5603550B
3550,3550C,AGN,SC.19,Colonia,Criminales (Juicios),169,11,506-560,30+,AGNSC.1916911506-5603550C
3551,3551A,AGN,SC.19,Colonia,Criminales (Juicios),169,12,561-593,30+,AGNSC.1916912561-5933551A
3551,3551B,AGN,SC.19,Colonia,Criminales (Juicios),169,12,561-593,30+,AGNSC.1916912561-5933551B
3552,3552A,AGN,SC.19,Colonia,Criminales (Juicios),169,13,594-621,4-30,AGNSC.1916913594-6213552A
3553,3553A,AGN,SC.19,Colonia,Criminales (Juicios),169,14,622-651,30+,AGNSC.1916914622-6513553A
3553,3553B,AGN,SC.19,Colonia,Criminales (Juicios),169,14,622-651,30+,AGNSC.1916914622-6513553B
3554,3554A,AGN,SC.19,Colonia,Criminales (Juicios),169,15,652-731,30+,AGNSC.1916915652-7313554A
3555,3555A,AGN,SC.19,Colonia,Criminales (Juicios),169,16,732-809,30+,AGNSC.1916916732-8093555A
3556,3556A,AGN,SC.19,Colonia,Criminales (Juicios),169,17,810-866,30+,AGNSC.1916917810-8663556A
3556,3556B,AGN,SC.19,Colonia,Criminales (Juicios),169,17,810-866,30+,AGNSC.1916917810-8663556B
3557,3557A,AGN,SC.19,Colonia,Criminales (Juicios),169,18,867-868,1-3,AGNSC.1916918867-8683557A
3557,3557B,AGN,SC.19,Colonia,Criminales (Juicios),169,18,867-868,1-3,AGNSC.1916918867-8683557B
3558,3558A,AGN,SC.19,Colonia,Criminales (Juicios),169,21,873-874,1-3,AGNSC.1916921873-8743558A
3559,3559A,AGN,SC.19,Colonia,Criminales (Juicios),169,22,875-879,4-30,AGNSC.1916922875-8793559A
3559,3559B,AGN,SC.19,Colonia,Criminales (Juicios),169,22,875-879,4-30,AGNSC.1916922875-8793559B
3560,3560A,AGN,SC.19,Colonia,Criminales (Juicios),169,23,880-881,1-3,AGNSC.1916923880-8813560A
3560,3560B,AGN,SC.19,Colonia,Criminales (Juicios),169,23,880-881,1-3,AGNSC.1916923880-8813560B
3561,3561A,AGN,SC.19,Colonia,Criminales (Juicios),169,24,882-883,1-3,AGNSC.1916924882-8833561A
3561,3561B,AGN,SC.19,Colonia,Criminales (Juicios),169,24,882-883,1-3,AGNSC.1916924882-8833561B
3561,3561C,AGN,SC.19,Colonia,Criminales (Juicios),169,24,882-883,1-3,AGNSC.1916924882-8833561C
3562,3562A,AGN,SC.19,Colonia,Criminales (Juicios),169,25,884-889,4-30,AGNSC.1916925884-8893562A
3562,3562B,AGN,SC.19,Colonia,Criminales (Juicios),169,25,884-889,4-30,AGNSC.1916925884-8893562B
3563,3563A,AGN,SC.19,Colonia,Criminales (Juicios),169,26,890-892,1-3,AGNSC.1916926890-8923563A
3563,3563B,AGN,SC.19,Colonia,Criminales (Juicios),169,26,890-892,1-3,AGNSC.1916926890-8923563B
3564,3564A,AGN,SC.19,Colonia,Criminales (Juicios),169,27,893-895,1-3,AGNSC.1916927893-8953564A
3564,3564B,AGN,SC.19,Colonia,Criminales (Juicios),169,27,893-895,1-3,AGNSC.1916927893-8953564B
3565,3565A,AGN,SC.19,Colonia,Criminales (Juicios),169,28,896-897,1-3,AGNSC.1916928896-8973565A
3566,3566A,AGN,SC.19,Colonia,Criminales (Juicios),169,29,898-899,1-3,AGNSC.1916929898-8993566A
3566,3566B,AGN,SC.19,Colonia,Criminales (Juicios),169,29,898-899,1-3,AGNSC.1916929898-8993566B
3566,3566C,AGN,SC.19,Colonia,Criminales (Juicios),169,29,898-899,1-3,AGNSC.1916929898-8993566C
3567,3567A,AGN,SC.19,Colonia,Criminales (Juicios),169,30,900-902,1-3,AGNSC.1916930900-9023567A
3568,3568A,AGN,SC.19,Colonia,Criminales (Juicios),169,31,903-905,1-3,AGNSC.1916931903-9053568A
3569,3569A,AGN,SC.19,Colonia,Criminales (Juicios),169,32,906-907,4-30,AGNSC.1916932906-9073569A
3570,3570A,AGN,SC.19,Colonia,Criminales (Juicios),169,33,908-911,4-30,AGNSC.1916933908-9113570A
3570,3570B,AGN,SC.19,Colonia,Criminales (Juicios),169,33,908-911,4-30,AGNSC.1916933908-9113570B
3570,3570C,AGN,SC.19,Colonia,Criminales (Juicios),169,33,908-911,4-30,AGNSC.1916933908-9113570C
3570,3570D,AGN,SC.19,Colonia,Criminales (Juicios),169,33,908-911,4-30,AGNSC.1916933908-9113570D
3571,3571A,AGN,SC.19,Colonia,Criminales (Juicios),169,34,912-957,30+,AGNSC.1916934912-9573571A
3572,3572A,AGN,SC.19,Colonia,Criminales (Juicios),169,35,958-989,30+,AGNSC.1916935958-9893572A
3573,3573A,AGN,SC.19,Colonia,Criminales (Juicios),169,36,990-1000,4-30,AGNSC.1916936990-10003573A
3574,3574A,AGN,SC.19,Colonia,Criminales (Juicios),170,1,1-351,30+,AGNSC.1917011-3513574A
3575,3575A,AGN,SC.19,Colonia,Criminales (Juicios),170,2,352-437,30+,AGNSC.191702352-4373575A
3576,3576A,AGN,SC.19,Colonia,Criminales (Juicios),170,3,438-495,30+,AGNSC.191703438-4953576A
3577,3577A,AGN,SC.19,Colonia,Criminales (Juicios),170,4,496-530,30+,AGNSC.191704496-5303577A
3578,3578A,AGN,SC.19,Colonia,Criminales (Juicios),170,5,531-605,30+,AGNSC.191705531-6053578A
3579,3579A,AGN,SC.19,Colonia,Criminales (Juicios),170,6,606-634,4-30,AGNSC.191706606-6343579A
3580,3580A,AGN,SC.19,Colonia,Criminales (Juicios),170,7,635-680,30+,AGNSC.191707635-6803580A
3581,3581A,AGN,SC.19,Colonia,Criminales (Juicios),170,8,681-722,30+,AGNSC.191708681-7223581A
3582,3582A,AGN,SC.19,Colonia,Criminales (Juicios),170,9,723-738,4-30,AGNSC.191709723-7383582A
3583,3583A,AGN,SC.19,Colonia,Criminales (Juicios),170,10,739-770,30+,AGNSC.1917010739-7703583A
3583,3583B,AGN,SC.19,Colonia,Criminales (Juicios),175,11,630-662,30+,AGNSC.1917511630-6623583B
3584,3584A,AGN,SC.19,Colonia,Criminales (Juicios),170,11,771-825,30+,AGNSC.1917011771-8253584A
3585,3585A,AGN,SC.19,Colonia,Criminales (Juicios),170,11,771-825,30+,AGNSC.1917011771-8253585A
3586,3586A,AGN,SC.19,Colonia,Criminales (Juicios),170,12,826-883,30+,AGNSC.1917012826-8833586A
