ID_Caso,TipoProceso,MujeresMencionadas,FechaInicial,Fecha_Final
2586,No es un proceso penal con delito identificable,,1797,1797
2587,Proceso judicial criminal identificable,,1589,1589
2588,Proceso judicial criminal identificable,1,1808,1808
2589,Proceso judicial criminal identificable,,1761,1761
2590,Proceso judicial criminal identificable,,1797,1797
2591,No es un proceso penal con delito identificable,,1609,1609
2592,Proceso judicial criminal identificable,,1707,1707
2593,Proceso judicial criminal identificable,,1771,1771
2594,Proceso judicial criminal identificable,1,1806,1806
2595,Proceso judicial criminal identificable,,1809,1809
2596,Proceso judicial criminal identificable,,1763,1763
2597,Proceso judicial criminal identificable,,1800,1800
2598,Proceso judicial criminal identificable,,1792,1792
2599,Proceso judicial criminal identificable,,1805,1809
2600,Proceso judicial criminal identificable,,1600,1600
2601,Proceso judicial criminal identificable,,1799,1799
2602,Proceso judicial criminal identificable,,1612,1612
2603,Proceso judicial criminal identificable,1,1795,1795
2604,Proceso judicial criminal identificable,,1805,1805
2605,Proceso judicial criminal identificable,,1787,1787
2606,Proceso judicial criminal identificable,1,1779,1779
2607,Proceso judicial criminal identificable,,1705,1705
2608,Proceso judicial criminal identificable,,1748,1748
2609,Proceso judicial criminal identificable,,1791,1791
2610,No es un proceso penal con delito identificable,,1776,1776
2611,Proceso judicial criminal identificable,,1776,1776
2612,No es un proceso penal con delito identificable,,1776,1776
2613,No es un proceso penal con delito identificable,,1776,1776
2614,No es un proceso penal con delito identificable,,1776,1776
2615,No es un proceso penal con delito identificable,,1776,1776
2616,No es un proceso penal con delito identificable,,1776,1776
2617,Proceso judicial criminal identificable,,1776,1776
2618,Proceso judicial criminal identificable,1,1809,1809
2619,Proceso judicial criminal identificable,1,1800,1800
2620,Proceso judicial criminal identificable,,1776,1776
2621,Proceso judicial criminal identificable,,1799,1799
2622,Proceso judicial criminal identificable,,1808,1808
2623,Proceso judicial criminal identificable,,1803,1803
2624,Proceso judicial criminal identificable,,1798,1798
2625,Proceso judicial criminal identificable,,1798,1798
2626,Proceso judicial criminal identificable,,1810,1810
2627,Proceso judicial criminal identificable,1,1801,1801
2628,Proceso judicial criminal identificable,,1760,1760
2629,Proceso judicial criminal identificable,,1754,1754
2630,Proceso judicial criminal identificable,,1797,1797
2631,Proceso judicial criminal identificable,,1777,1777
2632,Proceso judicial criminal identificable,,1799,1799
2633,Proceso judicial criminal identificable,,1727,1727
2634,Proceso judicial criminal identificable,1,1720,1720
2635,Proceso judicial criminal identificable,,1788,1788
2636,Proceso judicial criminal identificable,,1795,1799
2637,Proceso judicial criminal identificable,1,1739,1739
2638,Proceso judicial criminal identificable,,1776,1776
2639,Proceso judicial criminal identificable,,1797,1797
2640,No es un proceso penal con delito identificable,,1793,1793
2641,Proceso judicial criminal identificable,,1799,1799
2642,No es un proceso penal con delito identificable,,1794,1794
2643,Proceso judicial criminal identificable,,1757,1757
2644,No es un proceso penal con delito identificable,,1778,1778
2645,No es un proceso penal con delito identificable,,1774,1774
2646,No es un proceso penal con delito identificable,,1774,1774
2647,No es un proceso penal con delito identificable,,1752,1752
2648,No es un proceso penal con delito identificable,,1796,1796
2649,No es un proceso penal con delito identificable,,1774,1774
2650,No es un proceso penal con delito identificable,,1766,1766
2651,Proceso judicial criminal identificable,,1791,1791
2652,Proceso judicial criminal identificable,,1581,1581
2653,Proceso judicial criminal identificable,1,1804,1804
2654,Proceso judicial criminal identificable,,1617,1617
2655,Proceso judicial criminal identificable,,1785,1785
2656,No es un proceso penal con delito identificable,,1567,1567
2657,Proceso judicial criminal identificable,,1596,1596
2658,Proceso judicial criminal identificable,,1781,1781
2659,Proceso judicial criminal identificable,,1749,1749
2660,Proceso judicial criminal identificable,,1792,1792
2661,No es un proceso penal con delito identificable,,1789,1789
2662,Proceso judicial criminal identificable,,1800,1800
2663,Proceso judicial criminal identificable,,1791,1791
2664,Proceso judicial criminal identificable,,1774,1774
2665,Proceso judicial criminal identificable,,1776,1776
2666,Proceso judicial criminal identificable,,1777,1787
2667,Proceso judicial criminal identificable,,1762,1763
2668,Proceso judicial criminal identificable,,1770,1770
2669,Proceso judicial criminal identificable,,1804,1804
2670,Proceso judicial criminal identificable,1,1753,1753
2671,Proceso judicial criminal identificable,1,1646,1646
2672,Proceso judicial criminal identificable,,1795,1795
2673,Proceso judicial criminal identificable,,1770,1770
2674,Proceso judicial criminal identificable,1,1672,1672
2675,Proceso judicial criminal identificable,,1755,1755
2676,Proceso judicial criminal identificable,,1808,1808
2677,Proceso judicial criminal identificable,,1809,1809
2678,Proceso judicial criminal identificable,1,1805,1805
2679,Proceso judicial criminal identificable,,1805,1805
2680,Proceso judicial criminal identificable,,1566,1566
2681,Proceso judicial criminal identificable,,1595,1595
2682,Proceso judicial criminal identificable,,1721,1721
2683,Proceso judicial criminal identificable,1,1610,1610
2684,Proceso judicial criminal identificable,,1721,1721
2685,No es un proceso penal con delito identificable,,1762,1762
2686,Proceso judicial criminal identificable,,1635,1635
2687,Proceso judicial criminal identificable,1,1806,1806
2688,Proceso judicial criminal identificable,,1798,1809
2689,Proceso judicial criminal identificable,,1800,1800
2690,Proceso judicial criminal identificable,,1802,1802
2691,Proceso judicial criminal identificable,,1804,1804
2692,Proceso judicial criminal identificable,,1588,1588
2693,Proceso judicial criminal identificable,1,1784,1784
2694,Proceso judicial criminal identificable,1,1783,1783
2695,Proceso judicial criminal identificable,1,1559,1559
2696,Proceso judicial criminal identificable,,1809,1809
2697,Proceso judicial criminal identificable,,1807,1807
2698,Proceso judicial criminal identificable,,1777,1777
2699,Proceso judicial criminal identificable,,1703,1703
2700,Proceso judicial criminal identificable,1,1801,1801
2701,Proceso judicial criminal identificable,,1802,1802
2702,Proceso judicial criminal identificable,,1773,1773
2703,Proceso judicial criminal identificable,,1809,1809
2704,Proceso judicial criminal identificable,,1808,1808
2705,No es un proceso penal con delito identificable,,1773,1773
2706,Proceso judicial criminal identificable,1,1751,1751
2707,Proceso judicial criminal identificable,,1809,1809
2708,Proceso judicial criminal identificable,,1807,1807
2709,Proceso judicial criminal identificable,,1766,1766
2710,Proceso judicial criminal identificable,,1594,1594
2711,Proceso judicial criminal identificable,1,1799,1799
2712,No es un proceso penal con delito identificable,,1809,1809
2713,Proceso judicial criminal identificable,1,1647,1647
2714,Proceso judicial criminal identificable,,1805,1805
2715,Proceso judicial criminal identificable,1,1808,1808
2716,Proceso judicial criminal identificable,,1777,1777
2717,Proceso judicial criminal identificable,,1762,1762
2718,Proceso judicial criminal identificable,1,1701,1701
2719,Proceso judicial criminal identificable,1,1780,1780
2720,Proceso judicial criminal identificable,,1805,1805
2721,Proceso judicial criminal identificable,1,1732,1732
2722,Proceso judicial criminal identificable,,1732,1732
2723,Proceso judicial criminal identificable,1,1763,1763
2724,Proceso judicial criminal identificable,1,1758,1758
2725,Proceso judicial criminal identificable,,1703,1703
2726,Proceso judicial criminal identificable,,1765,1765
2727,No es un proceso penal con delito identificable,,1810,1810
2728,No es un proceso penal con delito identificable,,1810,1810
2729,No es un proceso penal con delito identificable,,1810,1810
2730,Proceso judicial criminal identificable,,1810,1810
2731,No es un proceso penal con delito identificable,,1810,1810
2732,No es un proceso penal con delito identificable,,null,null
2733,Proceso judicial criminal identificable,,1749,1749
2734,Proceso judicial criminal identificable,,1635,1635
2735,Proceso judicial criminal identificable,,1576,1576
2736,Proceso judicial criminal identificable,,1726,1726
2737,Proceso judicial criminal identificable,,1752,1752
2738,Proceso judicial criminal identificable,1,1560,1560
2739,No es un proceso penal con delito identificable,,1700,1700
2740,No es un proceso penal con delito identificable,,1699,1699
2741,Proceso judicial criminal identificable,,1775,1775
2742,Proceso judicial criminal identificable,,1766,1766
2743,Proceso judicial criminal identificable,1,1775,1775
2744,No es un proceso penal con delito identificable,,1778,1778
2745,Proceso judicial criminal identificable,,1747,1747
2746,No es un proceso penal con delito identificable,,1779,1779
2747,No es un proceso penal con delito identificable,,1773,1773
2748,Proceso judicial criminal identificable,,1773,1773
2749,No es un proceso penal con delito identificable,,1755,1755
2750,No es un proceso penal con delito identificable,,1763,1763
2751,No es un proceso penal con delito identificable,,1763,1763
2752,No es un proceso penal con delito identificable,,1764,1764
2753,No es un proceso penal con delito identificable,,1764,1764
2754,No es un proceso penal con delito identificable,,1762,1762
2755,No es un proceso penal con delito identificable,,1803,1803
2756,No es un proceso penal con delito identificable,,1746,1746
2757,No es un proceso penal con delito identificable,,1803,1803
2758,No es un proceso penal con delito identificable,,1746,1746
2759,No es un proceso penal con delito identificable,,1766,1766
2760,No es un proceso penal con delito identificable,,1770,1770
2761,No es un proceso penal con delito identificable,,1757,1757
2762,Proceso judicial criminal identificable,,1773,1773
2763,Proceso judicial criminal identificable,1,1795,1795
2764,Proceso judicial criminal identificable,,1792,1792
2765,No es un proceso penal con delito identificable,,1799,1799
2766,No es un proceso penal con delito identificable,,1803,1803
2767,No es un proceso penal con delito identificable,,1803,1803
2768,No es un proceso penal con delito identificable,,1774,1774
2769,No es un proceso penal con delito identificable,,1744,1744
2770,Proceso judicial criminal identificable,,1808,1808
2771,Proceso judicial criminal identificable,,1795,1795
2772,No es un proceso penal con delito identificable,,1799,1799
2773,Proceso judicial criminal identificable,,1762,1762
2774,No es un proceso penal con delito identificable,,1601,1601
2775,Proceso judicial criminal identificable,1,1787,1787
2776,Proceso judicial criminal identificable,1,1755,1755
2777,Proceso judicial criminal identificable,,1806,1806
2778,Proceso judicial criminal identificable,,1720,1720
2779,Proceso judicial criminal identificable,1,1809,1809
2780,Proceso judicial criminal identificable,,1797,1797
2781,No es un proceso penal con delito identificable,,1777,1777
2782,No es un proceso penal con delito identificable,,1768,1768
2783,No es un proceso penal con delito identificable,,1777,1777
2784,No es un proceso penal con delito identificable,,1769,1769
2785,Proceso judicial criminal identificable,,1769,1769
2786,Proceso judicial criminal identificable,,1741,1741
2787,Proceso judicial criminal identificable,1,1770,1770
2788,No es un proceso penal con delito identificable,,1777,1777
2789,No es un proceso penal con delito identificable,,1777,1777
2790,Proceso judicial criminal identificable,,1769,1769
2791,Proceso judicial criminal identificable,,1768,1768
2792,No es un proceso penal con delito identificable,,1765,1765
2793,No es un proceso penal con delito identificable,,1768,1768
