"ID_Caso","ID_Documento","Descripción","Código","Sub_Código","Año","Lugar","Especificaciones","Source","crimen","subcrimen"
"4049","4049A","Juicio seguido a Juan Fernández de Ugarte, por concubinato con María Diaz, viuda, su sirvienta.","10","10.1","1804","Pore","Contrademanda","AGNSC.191945479-5084049A","Concubinato","Concubinato"
"4049","4049B","Juan Fernández de Ugarte, administrador de correos, se querella del alcalde Domingo Benítez, quien le aprehendió a María Diaz, su criada, por malicia de que la tuviera de querida.","15","15.2","1794","Pore","Contrademanda","AGNSC.191966567-5804049B","Juicio de residencia","Abuso de autoridad (en general)"
"4049","4049C","Juan Fernández de Ugarte, administrador de correos, se querella del alcalde Domingo Benítez, quien le aprehendió a María Diaz, su criada, por malicia de que la tuviera de querida.","24","24.1","1794","Pore","Contrademanda","AGNSC.191966567-5804049C","Mala praxis de abogados","Jueces cuestionables"
"404","404A","Demanda por injurias del licenciado Cristobal de Leóna,Abogado de la Real Audiencia, contra Pedro Muñoz de Salazar, Procurador de dicho tribunal.","16","16.1","1581","Santafé (Bogotá)","Perfectos","AGNSC.191611-20404A","Injuria","Injuria"
"4050","4050A","Proceso de Juan Sánz de Normant, sindicado y acusado por María Juárez, del homicidio de Catalina Anzola.","1","1.1","1628","Cartagena de Indias","Perfectos","AGNSC.191968596-6964050A","Homicidio","Homicidio"
"4051","4051A","Juicio seguido a Juan González, por circulador de oro de baja ley.","18","18.1","1580","Tunja","Decisión metodológica","AGNSC.191969697-7124051A","Financiero",NULL
"4052","4052A","Acuerdo de la Real Audiencia, sobre domicilio de los indios en sus respectivas parcialidades y no trashumancia de ellos.","32",,"1585","Santafé (Bogotá)","Códigos señalados","AGNSC.1919610713-7144052A","No-Casos","Delitos"
"4053","4053A","Causa seguida a Salvador Cubillos, por robos, vagancia y juegos vedados.","20","20.1","1804","Tunja","Decisión metodológica","AGNSC.1919611715-7444053A","Robo","Robo"
"4053","4053B","Causa seguida a Salvador Cubillos, por robos, vagancia y juegos vedados.","22","22.1","1804","Tunja","Decisión metodológica","AGNSC.1919611715-7444053B","Vagancia","Vagancia"
"4053","4053C","Causa seguida a Salvador Cubillos, por robos, vagancia y juegos vedados.","18","18.4","1804","Tunja","Decisión metodológica","AGNSC.1919611715-7444053C","Financiero","Negocios y juegos ilegales"
"4054","4054A","Demanda de Francisca de Paula Guillén, por injurias a Concepción Ayo Urruchurtu y Benavídes, su nieta, contra Juana Paula Hidalgo.","16","16.1","1804","Cartagena de Indias","Perfectos","AGNSC.1919612745-7854054A","Injuria","Injuria"
"4055","4055A","Causa seguida a Clemete, Francisco, Javier Petronila y Josefa Morales,por cuatreros en Chivatá, Viracachá y Sora.","20","20.1","1805","Chicatá","Decisión metodológica","AGNSC.1919613786-9504055A","Robo","Robo"
"4055","4055B","Causa seguida a Clemete, Francisco, Javier Petronila y Josefa Morales,por cuatreros en Chivatá, Viracachá y Sora.","20","20.1","1805","Viracachá","Decisión metodológica","AGNSC.1919613786-9504055B","Robo","Robo"
"4055","4055C","Causa seguida a Clemete, Francisco, Javier Petronila y Josefa Morales,por cuatreros en Chivatá, Viracachá y Sora.","20","20.1","1805","Sora","Decisión metodológica","AGNSC.1919613786-9504055C","Robo","Robo"
"4056","4056A","Juicio seguido a Pedro Guillermo Caballero, por desertor, libertino, tentativa de fuga de cárcel y otros delitos que le acumuló el alcalde de Medellín, para encausarlo.","17",,"1805","Medellín","Decisión metodológica","AGNSC.1919711-644056A","Crimen militar","Delitos"
"4056","4056B","Juicio seguido a Pedro Guillermo Caballero, por desertor, libertino, tentativa de fuga de cárcel y otros delitos que le acumuló el alcalde de Medellín, para encausarlo.","12",,"1805","Medellín","Decisión metodológica","AGNSC.1919711-644056B","Prostitución","Delitos"
"4056","4056C","Juicio seguido a Pedro Guillermo Caballero, por desertor, libertino, tentativa de fuga de cárcel y otros delitos que le acumuló el alcalde de Medellín, para encausarlo.","21","21.1","1805","Medellín","Decisión metodológica","AGNSC.1919711-644056C","Fuga (e intento) (incluye carcel, exilio o juicio) ","Fuga o intento de fuga (de cárcel, de exilio, etc)"
"4056","4056D","Juicio seguido a Pedro Guillermo Caballero, por desertor, libertino, tentativa de fuga de cárcel y otros delitos que le acumuló el alcalde de Medellín, para encausarlo.","33",,"1805","Medellín","Ambiguos","AGNSC.1919711-644056D","Ambiguos","Delitos"
"4057","4057A","Pleito de Juana Soto y Juan Alvarado Figueroa, por unas casas en Cartagena.","36","36.2","1622","Cartagena de Indias","Códigos señalados","AGNSC.191972654057A","Juicios civiles","Propiedad y bienes"
"4058","4058A","Sumario instruido a Pedro León, alcaide de la cárcel de Medellín, por hacer encierros de mujeres, para su deleite y el del reo Pedro Guillermo Caballero.","15","15.2","1801","Medellín","Decisión metodológica","AGNSC.19197366-964058A","Juicio de residencia","Abuso de autoridad (en general)"
"4058","4058B","Sumario instruido a Pedro León, alcaide de la cárcel de Medellín, por hacer encierros de mujeres, para su deleite y el del reo Pedro Guillermo Caballero. ","9","9.4","1801","Medellín","Decisión metodológica","AGNSC.19197366-964058B","Estupro","Violación"
"4059","4059A","Sumario instruido a Javier Ramírez, por abigueato.","20","20.1","1779","Sopetrán","Perfectos","AGNSC.19197497-1144059A","Robo","Robo"
"405","405A","Juicio seguido a Bartolomé de Silva, por la venta de una mula robada a Francisco de Ortega.","20","20.1","1616","Santafé (Bogotá)","Perfectos","AGNSC.1916221-43405A","Robo","Robo"
"405","405B","Juicio seguido a Bartolomé de Silva, por la venta de una mula robada a Francisco de Ortega.","18","18.4","1616","Santafé (Bogotá)","Perfectos","AGNSC.1916221-43405B","Financiero","Negocios y juegos ilegales"
"4060","4060A","Causa segudia a José Martín Méndez, por robo de ganado a Cristóbal Velásquez.","20","20.1","1799","Santafé de Antioquia","Perfectos","AGNSC.191975115-1644060A","Robo","Robo"
"4061","4061A","Sumario instruido a José María García, por abigeato.","20","20.1","1806","Marinilla","Perfectos","AGNSC.191976165-1904061A","Robo","Robo"
"4062","4062A","Juicio seguido a Juan Salvador Gómez y Francisco Esteban Rincón, por abigeato.","20","20.1","1803","San Gil","Decisión metodológica","AGNSC.191977191-2214062A","Robo","Robo"
"4063","4063A","Sumario instruido a Juan Bautista Diaz, por cortadas que le infirió con una navaja, a José Aniceto Barrantes.","4","4.1","1804","Santafé de Antioquia","Perfectos","AGNSC.191978222-3034063A","Violencia","Heridas"
"4064","4064A","Causa seguida a José Antonio Amaya, por resistencia y desacatos al alcalde de Cocorná.","19",,"1803","Cocorná","Perfectos","AGNSC.191979304-3374064A","Desacato","Delitos"
"4065","4065A","Juicio seguido a Juan Marcelo de la Rua, por adulterio con Vicenta de la Rua, consorte de Basilio Mariaca.","10","10.2","1786","Santafé de Antioquia","Decisión metodológica","AGNSC.1919710338-3694065A","Concubinato","Adulterio"
"4066","4066A","Demanda de Rafael Gónima y Llano contra José Antonio de Lema, por injurias.","16","16.1","1805","Medellín","Perfectos","AGNSC.1919711370-4044066A","Injuria","Injuria"
"4067","4067A","Demanda por el agravio de no haberle dado el titulo de ""Don"", de Gabriel Inacio Muñoz, vecino de Copacabana, contra Pedro Elezalde, Teniente de Gobernador de Medellín.","16","16.2","1787","Medellín","Perfectos","AGNSC.1919712405-5654067A","Injuria","Agravios"
"4068","4068A","Proceso de Nicolás Castañeda, sindicado del homicidio de Inés Rodríguez, padre de la occisa.","1","1.1","1798","Sopetrán","Perfectos","AGNSC.1919713566-6194068A","Homicidio","Homicidio"
"4069","4069A","Juan José Jaramillo, como albacea de la mortuoria del Presbítero Juan Crisóstomo Palacio, en pleito con Felipe Palacio, y demanda por injurias, de José Bernardo Vieira, Teniente de Gobernador de Medellín, contra el susodicho albacea.","16","16.1","1796","Medellín","Decisión metodológica","AGNSC.1919714620-6334069A","Injuria","Injuria"
"4069","4069B","Juan José Jaramillo, como albacea de la mortuoria del Presbítero Juan Crisóstomo Palacio, en pleito con Felipe Palacio, y demanda por injurias, de José Bernardo Vieira, Teniente de Gobernador de Medellín, contra el susodicho albacea.","30",,"1796","Medellín","Códigos señalados","AGNSC.1919714620-6334069B","Sucesión","Delitos"
"406","406A","Investigación judicial sobre los autores de la muerte de José María Rojas, delito cometido en las fiestas de San Victorino. Manuel Sotelo Pérez y Gertrúdis Patiño, sindicados del homicidios, son aprehendidos y juzgados.","1","1.1","1806","Santafé (Bogotá)","Perfectos","AGNSC.1916344-202406A","Homicidio","Homicidio"
"406","406B","Investigación judicial sobre los autores de la muerte de José María Rojas, delito cometido en las fiestas de San Victorino. Manuel Sotelo Pérez y Gertrúdis Patiño, sindicados del homicidios, son aprehendidos y juzgados.","23",,"1806","Santafé (Bogotá)","Perfectos","AGNSC.1916344-202406B","Crimen eclesiástico","Delitos"
"406","406C","Petición del abogado de pobres, sobre el traslado de Manuel Pérez Sotelo, de la cárcel al hospital, por encontrarse enfermo, y solicitud del mismo abogado, de declaraciones favorables al dicho Pérez Sotelo, a quien se le seguía causa por el homicidio de José María Rojas.","34",,"1807","Santafé (Bogotá)","Códigos señalados","AGNSC.197817483-513406C","Traslados y petición de traslado","Delitos"
"406","406D","La causa de Manuel Pérez Sotelo, por homicidio, y ciertos terminos de prueba. Petición de un Oidor al respecto y concepto del fiscal.","28","28.1","1806","Santafé (Bogotá)","Códigos señalados","AGNSC.199015526-537406D","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"406","406E","Requisitorias para la captura de Manuel Sotelo y Gertrudis Patiño, presuntos ejecutores del homicidio de José María de Rojas","2",,"1806","Cúcuta","Sin codificación","AGNSC.1950784-87406E","Sin codificar","Delitos"
"406","406F","La Junta Municipal de Propios y los gastos de la ejecución de reos, a propósito de la pena de muerte impuesta a Manuel Sotelo. Comunicaciones varias al respecto.","2",,"1807","Santafé (Bogotá)","Sin codificación","AGNSC.192016897-931406F","Sin codificar","Delitos"
"4070","4070A","Juicio seguido a Vicente Saldarriaga, por cuatrero.","20","20.1","1799","Medellín","Perfectos","AGNSC.1919715634-6504070A","Robo","Robo"
"4071","4071A","Juicio seguido a José María y Antonio Penagos, por heridas causadas a Joaquín de Mesa, y a éste, por adulterio con Isabel Restrepo, consorte del primero de los nombrados.","10","10.2","1807","Medellín","Contrademanda","AGNSC.1919716651-7424071A","Concubinato","Adulterio"
"4071","4071B","Juicio seguido a José María y Antonio Penagos, por heridas causadas a Joaquín de Mesa, y a éste, por adulterio con Isabel Restrepo, consorte del primero de los nombrados.","4","4.1","1807","Medellín","Contrademanda","AGNSC.1919716651-7424071B","Violencia","Heridas"
"4072","4072A","Sumario instruido a Casilda Echeverri, esclava de Isabel de Echeverri, por paliza que dio a María Mates Mañosca, consorte de Alejandor Mañosca.","4","4.1","1767","null","Perfectos","AGNSC.1919717743-7934072A","Violencia","Heridas"
"4073","4073A","Juicio seguido a Pablo González, por robo que hizo a Juan Ignacio Tamayo.","20","20.1","1803","Santa Rosa de Osos","Perfectos","AGNSC.1919718794-8604073A","Robo","Robo"
"4074","4074A","Sumario instruido a Juan José Vélez, por robo de ganado de cerda.","20","20.1","1802","Medellín","Perfectos","AGNSC.1919719861-8774074A","Robo","Robo"
"4075","4075A","Causa seguida a Ignacio Sánchez de Mora, en virtud de denuncio de Francisco Morillejo, de fraude a la renta de tabaco.","18","18.3","1795","Nechí","Decisión metodológica","AGNSC.1919720878-9354075A","Financiero","Evación fiscal"
"4076","4076A","Relación de causas criminales, que cursaron en los juzgados de varias poblaciones de Antioquia.","33",,"1806","Antioquia (Departamento)","Ambiguos","AGNSC.1919721936-9444076A","Ambiguos","Delitos"
"4077","4077A","Denuncio que dio Francisco Moyano, por robo de oro que se le hizo, siendo sindicado Ignacio Ramos.","20","20.1","1781","Rionegro","Perfectos","AGNSC.192052115-1264077A","Robo","Robo"
"4077","4077B","Juicio seguido a José Ignacio Ramos, por cantidad de oro que robó en Santa Fe de Antioquia, y fuga que efectuó de la cárcel. Véase a continuación legajo 211 documento 1 (folios 1-151)","21","21.1","1780","Santafé de Antioquia","Perfectos","AGNSC.192107282-9804077B","Fuga (e intento) (incluye carcel, exilio o juicio) ","Fuga o intento de fuga (de cárcel, de exilio, etc)"
"4077","4077C","Nota sobre remisión a la Real Audiencia, del sumario instruido a José Ignacio Ramos, por robo de oro a Francisco Moyano.","28","28.4","1784","Antioquia (Departamento)","Códigos señalados","AGNSC.1919722945-9534077C","Tipo de documento diferente a sumario ","Notas"
"4077","4077D","Real provisión sobre el robo de oro de José Ignacio Ramos a Francisco Moyano, y cumplimiento que le dieron los jueces de Marinilla y Rionegro.","31",,"1784","Varios","Códigos señalados","AGNSC.1920518984-9994077D","Actos oficiales","Delitos"
"4077","4077E","Continuación del juicio seguido a José Ignacio Ramos, por robo y fuga de cárcel. Continuación de lo anotado en el legajo 210 documento 7 (folios 282-980)","2",,"1783","Santafé de Antioquia","Sin codificación","AGNSC.1921111-1514077E","Sin codificar","Delitos"
"4078","4078A","Memorial de Carlos Martínez, sumariado y preso, por incesto con Manuela Martínez, su hija, sobre lo prolongado de su prisión y sanciones pecuniarias que le impuso el juez.","9","9.3","1793","Mompós","Decisión metodológica","AGNSC.1919724980-9854078A","Estupro","Incesto"
"4078","4078B","Memorial de Carlos Martínez, sumariado y preso, por incesto con Manuela Martínez, su hija, sobre lo prolongado de su prisión y sanciones pecuniarias que le impuso el juez.","28","28.7","1793","Mompós","Códigos señalados","AGNSC.1919724980-9854078B","Tipo de documento diferente a sumario ","Memorial"
"4079","4079A","El gobernador de Cartagena, de las gracias al Virrey, por haberle aprobado sus actuaciones en asunto con los vecinos de Sabanalarga.","33",,"1768","Sabanalarga","Ambiguos","AGNSC.1919725986-9874079A","Ambiguos","Delitos"
"407","407A","Causa seguida a José Manuel Pérez Sotelo por sevicia con Andrea Acuña, su mujer y fuga que hizo del presidio de Cartagena","5","5.1","1804","Zipaquirá","Perfectos","AGNSC.19164203-219407A","Violencia conyugal","Violencia conyugal"
